time,speed_north,speed_east,speed_up,North,East,Altitude
16:08:1625814485,0.023436613380908966,0.03578708693385124,0.17297515273094177,0.008476991986271581,0.0030458841656997304,1.5661768906130433
16:08:1625814485,0.023436613380908966,0.03578708693385124,0.17297515273094177,0.00894201355809518,0.003755959770331385,1.569609006682974
16:08:1625814485,0.023436613380908966,0.03578708693385124,0.17297515273094177,0.0097546809701122,0.004996881351000182,1.5756069410870808
16:08:1625814485,0.023436613380908966,0.03578708693385124,0.17297515273094177,0.010370733135586757,0.005937576665775657,1.580153746364843
16:08:1625814485,0.023436613380908966,0.03578708693385124,0.17297515273094177,0.010929902270118003,0.006791413101226551,1.5842807234530412
16:08:1625814485,0.023436613380908966,0.03578708693385124,0.17297515273094177,0.011488792018446187,0.007644822921356598,1.5884056385167327
16:08:1625814485,0.023436613380908966,0.03578708693385124,0.17297515273094177,0.011958484927584973,0.008362031534152825,1.5918722316364153
16:08:1625814485,0.023436613380908966,0.03578708693385124,0.17297515273094177,0.012522096302744895,0.009222651153205197,1.59603199491427
16:08:1625814485,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.013328243893559882,0.010696804780817137,1.5967932324978165
16:08:1625814485,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.014041113561234692,0.012000386678959307,1.5974663886163576
16:08:1625814485,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.015151168567813261,0.014030277524557766,1.5985146031126103
16:08:1625814485,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.01612427222204524,0.015809733666674708,1.5994334957356582
16:08:1625814485,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.01683933195241391,0.017117320400781955,1.600108719909791
16:08:1625814485,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.017556632875344785,0.018429005468970194,1.600786060420969
16:08:1625814485,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.01826882081144174,0.019731340725566815,1.6014585727867967
16:08:1625814485,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.018984102104573214,0.021039332618176365,1.6021340061805613
16:08:1625814485,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.019706243321706868,0.022359868841338004,1.6028159173360041
16:08:1625814485,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.02043119668159918,0.023685547460875034,1.6035004839713896
16:08:1625814486,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.021146341628415083,0.024993290025175474,1.6041757886146115
16:08:1625814486,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.021863369858714815,0.026304476436745494,1.6048528716247041
16:08:1625814486,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.02258261371664258,0.02761971443333855,1.6055320468311152
16:08:1625814486,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.023293191061886848,0.02891910449928381,1.6062030383311576
16:08:1625814486,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.02400606925120638,0.0302227019804453,1.6068762024966077
16:08:1625814486,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.02472104376512782,0.03153013288435935,1.6075513462016513
16:08:1625814486,0.035742368549108505,0.0653599202632904,0.03375118225812912,0.025438233906677293,0.03284161537329644,1.6082285821030133
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.026470033266868892,0.034933906063418396,1.6086011683350163
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.027551088212910496,0.03712607760992248,1.6089915409253415
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.028557697278451893,0.039167287226522296,1.6093550308569116
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.02957856453989724,0.04123740972260115,1.6097236694711539
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.03134977241786249,0.04482907870042374,1.610363258614941
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.03253240783849595,0.04722723591573774,1.6107903122575458
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.03363824954534142,0.04946967024672211,1.6111896354308697
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.03465097276006976,0.05152327818213798,1.6115553332023507
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.03568183054128657,0.05361365953116226,1.6119275794270074
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.0369436564221893,0.05617239977178179,1.612383229012138
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.03888367595920603,0.060106386332115624,1.613083776615865
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.03991066959813669,0.06218893194364816,1.613454627485698
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.04152646803206825,0.0654654604538043,1.61403809775463
16:08:1625814486,0.05128920078277588,0.1040046364068985,0.01852070353925228,0.042550612477477795,0.06754222844876856,1.6144079197710646
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.04467143993157738,0.07205936901986454,1.6147916139417449
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.046835268468815666,0.07666809739876235,1.6151830877481053
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.04811300622263989,0.07938954512232121,1.6154142524884771
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.0505403327060073,0.084559496556192,1.6158533976062026
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.05183750408165441,0.08732233586085747,1.6160880782230755
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.05311559267794483,0.09004453084216002,1.616319306436885
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.05439699139663365,0.09277377603782688,1.6165511335087799
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.05576771765801855,0.09569327955292883,1.616799121469835
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.05704293849849837,0.09840936651441345,1.6170298308572848
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.05834274881965204,0.10117782649689011,1.6172649889047972
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.05963130167384709,0.10392230925263468,1.6174981102828765
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.06089737010216542,0.10661890253384931,1.617727163841519
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.062361710285942035,0.10973779390864613,1.617992088171559
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.06363703790456374,0.11245410829640057,1.6182228168770116
16:08:1625814486,0.06397999823093414,0.1362707018852234,0.011575082316994667,0.06491607225011084,0.11517831762466435,1.6184542161931312
16:08:1625814486,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.06740382282583543,0.12058527584764156,1.6186486193101186
16:08:1625814486,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.06934400056527043,0.12480212141272395,1.6188002328214313
16:08:1625814486,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.07096230160237557,0.12831938965706136,1.618926693556244
16:08:1625814486,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.07263138656795295,0.13194703334752567,1.6190571227572224
16:08:1625814486,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.07429188496778213,0.1355560147159982,1.619186880968447
16:08:1625814486,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.07725971098608828,0.1420063845603996,1.619418799165659
16:08:1625814487,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.0789020985352494,0.14557600321546338,1.619547142120123
16:08:1625814487,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.08042263775204792,0.14888079273168464,1.619665963342046
16:08:1625814487,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.08252860791835989,0.153457976963576,1.6198305325591567
16:08:1625814487,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.0840917673908422,0.15685539873328103,1.6199526843040961
16:08:1625814487,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.08579518023276198,0.16055765174956682,1.6200857960272796
16:08:1625814487,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.08740700916891772,0.1640608533186556,1.6202117510053617
16:08:1625814487,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.08908541616626028,0.1677087578169354,1.6203429086684493
16:08:1625814487,0.07711920142173767,0.16761338710784912,0.006026413291692734,0.0906286261230321,0.1710628206586724,1.6204635014757387
16:08:1625814487,0.08869766443967819,0.19068215787410736,0.003646386321634054,0.10436373491610848,0.20059054497750828,1.6210281557216608
16:08:1625814487,0.08869766443967819,0.19068215787410736,0.003646386321634054,0.10656989239658796,0.20533334031090766,1.621118851485873
16:08:1625814487,0.08869766443967819,0.19068215787410736,0.003646386321634054,0.10820782538892967,0.20885456715950546,1.6211861873790643
16:08:1625814487,0.08869766443967819,0.19068215787410736,0.003646386321634054,0.10997911244238776,0.21266247844670239,1.6212590054958007
16:08:1625814487,0.08869766443967819,0.19068215787410736,0.003646386321634054,0.11417029143488908,0.22167267121080036,1.6214313060613943
16:08:1625814487,0.08869766443967819,0.19068215787410736,0.003646386321634054,0.11594297420164143,0.22548358300116056,1.621504181556303
16:08:1625814487,0.08869766443967819,0.19068215787410736,0.003646386321634054,0.11772136670459762,0.22930676957718865,1.621577291780098
16:08:1625814487,0.08869766443967819,0.19068215787410736,0.003646386321634054,0.12013508366967227,0.23449577610070071,1.6216765203740113
16:08:1625814487,0.08869766443967819,0.19068215787410736,0.003646386321634054,0.12191552744822762,0.23832337250713542,1.6217497149263322
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.12392293782437211,0.24260515386800896,1.6217938139980113
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.12607615307388617,0.2471979352100211,1.6218411161315247
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.12865835449974203,0.2527057387297409,1.6218978422933108
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.1325788295096942,0.2610680631567097,1.6219839678362162
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.13717108270432807,0.2708632820949324,1.6220848510961638
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.1392287515784901,0.2752522642068802,1.6221300542535508
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.14120535371146378,0.27946833196831355,1.6221734765254383
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.14388288539872893,0.28517947374974617,1.6222322969157297
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.14619715356090598,0.2901157789510298,1.6222831370821358
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.14821107136799302,0.29441144058115376,1.6223273791099673
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.15023238507445388,0.2987228775726398,1.6223717836119498
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.15224649498282336,0.30301894895240955,1.622416029859889
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.15500346055037614,0.3088995222123676,1.6224765952647635
16:08:1625814487,0.10071639716625214,0.2148268222808838,0.002212551888078451,0.15703320270060392,0.3132289369695618,1.6225211849239765
16:08:1625814487,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.15926463681693623,0.3180015556399487,1.6225436983134207
16:08:1625814487,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.16150977549229215,0.3228034857893467,1.6225663499709286
16:08:1625814487,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.1637582332405366,0.3276125148125677,1.6225890351152334
16:08:1625814487,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.16599884834074605,0.33240476988393275,1.6226116411334783
16:08:1625814487,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.1685561672346417,0.3378743949155696,1.622637442440257
16:08:1625814487,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.17079490866467215,0.3426626425581636,1.622660029554665
16:08:1625814487,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.17347824526146458,0.34840179579914454,1.6226871022794978
16:08:1625814488,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.17559102252203193,0.3529206297303593,1.6227084185159613
16:08:1625814488,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.1778355723296173,0.35772130040214356,1.6227310642322634
16:08:1625814488,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.18009537916580318,0.3625546029939206,1.6227538638798085
16:08:1625814488,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.18237038949715587,0.3674204230077256,1.6227768169184866
16:08:1625814488,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.18458493381516025,0.37215691757019065,1.6227991599033447
16:08:1625814488,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.1872644160047273,0.37788782695769974,1.6228261937402846
16:08:1625814488,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.18952989738488388,0.3827332663337548,1.6228490506394495
16:08:1625814488,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.19258446157757167,0.389266405712245,1.6228798687544677
16:08:1625814488,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.1940051586074468,0.3923050099534,1.622894202453716
16:08:1625814488,0.11226774752140045,0.24011963605880737,0.001132691977545619,0.19625883586547563,0.3971252025281975,1.6229169402587091
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.19868121401780034,0.40222275457281476,1.6229105136155337
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.2012207618637792,0.4075668736577105,1.6229037761175849
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.20358549891526043,0.41254312816206684,1.6228975023980095
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.20691355379010798,0.4195465487120733,1.6228886729668455
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.20935300648515107,0.42468003171572,1.622882201024387
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.2120305735514368,0.43031459271943695,1.622875097357234
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.21449032404471144,0.43549078956723597,1.6228685715640974
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.21699505492348056,0.4407616412713897,1.622861926436625
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.22045021060356337,0.448032527480702,1.6228527598031455
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.223659614829521,0.45478626452969784,1.6228442451557745
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.22609793502938377,0.45991736435749053,1.6228377762178603
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.23113367648277258,0.4705143696670253,1.6228244162420804
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.2335619203793645,0.4756242653404248,1.6228179740369064
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.23600224422454627,0.48075958155626686,1.6228114997832601
16:08:1625814488,0.12179561704397202,0.2563016414642334,-0.00032312748953700066,0.23855337836736976,0.48612808236336114,1.622804731546512
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.2444533207073317,0.49847960196374763,1.6227684738468873
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.24707489323780404,0.5039678597513946,1.6227523631488707
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.24976717234028709,0.5096041416314383,1.622735817928362
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.2523888072772661,0.5150925300670044,1.6227197068468304
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.2556424953133839,0.5219041206277202,1.6226997115254038
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.25876924851501826,0.5284499733208852,1.6226804962734822
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.2614204641361394,0.5340002888701283,1.6226642034058418
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.26401885264939906,0.5394400109558111,1.6226482351836469
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.26662978487049116,0.544905993273243,1.6226321898749374
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.26973619355096445,0.5514092547447651,1.622613099648905
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.2723644123743928,0.5569114265358015,1.6225969481065412
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.27497306675799293,0.5623726402041844,1.6225809167961291
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.27760293935384694,0.5678782741650783,1.622564755090618
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.28021240502203326,0.5733411862564102,1.622548718794511
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.282822307535766,0.5788050128831761,1.622532679813799
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.2854487165705021,0.5843033958845572,1.62251653939337
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.2880783707435829,0.589808572577734,1.6225003790301613
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.2907086801849833,0.5953151210740619,1.622484214640045
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.29428744371413174,0.6028072566456293,1.6224622215889963
16:08:1625814488,0.13087593019008636,0.2739885449409485,-0.0008042892441153526,0.2969103891877499,0.6082983886874975,1.6224461024536498
16:08:1625814489,0.1347711980342865,0.28959617018699646,-0.001710607553832233,0.2995999304296494,0.614077671312973,1.6224119649700344
16:08:1625814489,0.1347711980342865,0.28959617018699646,-0.001710607553832233,0.3025231995306886,0.6203591880497432,1.6223748608537316
16:08:1625814489,0.1347711980342865,0.28959617018699646,-0.001710607553832233,0.3052191671640959,0.6261522796967005,1.6223406418019917
16:08:1625814489,0.1347711980342865,0.28959617018699646,-0.001710607553832233,0.30949879045677775,0.6353483285074295,1.622286321917337
16:08:1625814489,0.1347711980342865,0.28959617018699646,-0.001710607553832233,0.31219221966553945,0.6411359655909015,1.622252135085006
16:08:1625814489,0.1347711980342865,0.28959617018699646,-0.001710607553832233,0.3149820447469186,0.6471307379966011,1.6222167247308081
16:08:1625814489,0.1347711980342865,0.28959617018699646,-0.001710607553832233,0.3176899012046154,0.6529493763332999,1.6221823547780378
16:08:1625814489,0.1347711980342865,0.28959617018699646,-0.001710607553832233,0.3212685337116231,0.6606391370807889,1.622136932344401
16:08:1625814489,0.1347711980342865,0.28959617018699646,-0.001710607553832233,0.32404348169666164,0.6666019416017581,1.6221017108204112
16:08:1625814489,0.1347711980342865,0.28959617018699646,-0.001710607553832233,0.32674054181662526,0.6723973807823673,1.62206747790209
16:08:1625814489,0.1347711980342865,0.28959617018699646,-0.001710607553832233,0.3295942773615498,0.678529483906704,1.6220312563528942
16:08:1625814489,0.1364649385213852,0.30288419127464294,-0.00199970044195652,0.3326067649298555,0.6852157058091028,1.6219871126132128
16:08:1625814489,0.1364649385213852,0.30288419127464294,-0.00199970044195652,0.3353467002964149,0.691296997579993,1.6219469627401186
16:08:1625814489,0.1364649385213852,0.30288419127464294,-0.00199970044195652,0.33911405042085263,0.6996586383651822,1.6218917575585499
16:08:1625814489,0.1364649385213852,0.30288419127464294,-0.00199970044195652,0.34344449723332005,0.7092700733232282,1.6218283009923535
16:08:1625814489,0.1364649385213852,0.30288419127464294,-0.00199970044195652,0.3463301603438954,0.7156748080998516,1.6217860156855188
16:08:1625814489,0.1364649385213852,0.30288419127464294,-0.00199970044195652,0.34905695125665204,0.7217269257304613,1.6217460584257828
16:08:1625814489,0.1364649385213852,0.30288419127464294,-0.00199970044195652,0.3517870933544128,0.7277864813225781,1.6217060520591757
16:08:1625814489,0.1364649385213852,0.30288419127464294,-0.00199970044195652,0.35452006606474995,0.7338523194647057,1.6216660042139495
16:08:1625814489,0.13648739457130432,0.30879315733909607,-0.002112183254212141,0.3583094481911847,0.7424255307481464,1.621607362392143
16:08:1625814489,0.13648739457130432,0.30879315733909607,-0.002112183254212141,0.36173300292652655,0.7501710832174415,1.6215543818586324
16:08:1625814489,0.13648739457130432,0.30879315733909607,-0.002112183254212141,0.36446404985988934,0.7563498853554937,1.6215121180904857
16:08:1625814489,0.13648739457130432,0.30879315733909607,-0.002112183254212141,0.3692432030170555,0.7671623841759432,1.6214381592659395
16:08:1625814489,0.13648739457130432,0.30879315733909607,-0.002112183254212141,0.37209494500410656,0.7736142504077212,1.6213940277057373
16:08:1625814489,0.13648739457130432,0.30879315733909607,-0.002112183254212141,0.3748305802368951,0.7798034332514125,1.6213516929322846
16:08:1625814489,0.13648739457130432,0.30879315733909607,-0.002112183254212141,0.3789902478893258,0.7892143895665347,1.6212873208312115
16:08:1625814489,0.13648739457130432,0.30879315733909607,-0.002112183254212141,0.3848548430014195,0.8024826246798715,1.6211965644677582
16:08:1625814489,0.13648739457130432,0.30879315733909607,-0.002112183254212141,0.3876177151605863,0.808733429159165,1.6211538081947232
16:08:1625814489,0.13648739457130432,0.30879315733909607,-0.002112183254212141,0.39038406922073576,0.8149921111952201,1.6211109980382292
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.39406788039532514,0.8235672768973676,1.6210235536992286
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.3978625362281737,0.8324004664956168,1.6209334781890268
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.4006427934915412,0.8388723418437427,1.6208674819294129
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.4036062628843088,0.8457706978918258,1.620797136678281
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.4063856621658023,0.8522405760320628,1.620731160784982
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.4091459218516452,0.8586659010732409,1.6206656392171657
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.41191294639457154,0.8651069733304657,1.6205999570687908
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.4146809279172804,0.8715502732426434,1.6205342522041417
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.41747210794988987,0.8780475745835081,1.6204679966656748
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.4202201908929827,0.8844445546358022,1.6204027641428638
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.4229775136408723,0.8908630430807454,1.6203373122905094
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.42576658171809967,0.897355428217576,1.6202711068845095
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.42851911956707667,0.9037627783877544,1.6202057686135258
16:08:1625814489,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.43259687641903966,0.9132549697736356,1.6201089730027778
16:08:1625814490,0.1384091079235077,0.3221883475780487,-0.0032854813616722822,0.43538591149696415,0.9197472780947782,1.6200427683800975
16:08:1625814490,0.1389748603105545,0.3334922194480896,-0.004824300296604633,0.4388247101397117,0.9279992208493331,1.619923395730432
16:08:1625814490,0.1389748603105545,0.3334922194480896,-0.004824300296604633,0.44354885023152135,0.939335544272726,1.6197594044129002
16:08:1625814490,0.1389748603105545,0.3334922194480896,-0.004824300296604633,0.4448465507329783,0.9424495824479953,1.6197143567193815
16:08:1625814490,0.1389748603105545,0.3334922194480896,-0.004824300296604633,0.4476244217132067,0.9491155244497838,1.6196179271654039
16:08:1625814490,0.1389748603105545,0.3334922194480896,-0.004824300296604633,0.45435990646325564,0.965278388390306,1.6193841150859758
16:08:1625814490,0.1389748603105545,0.3334922194480896,-0.004824300296604633,0.45714427174447436,0.9719599144973505,1.6192874600922451
16:08:1625814490,0.1389748603105545,0.3334922194480896,-0.004824300296604633,0.45995312319116166,0.9787001990420696,1.619189955098629
16:08:1625814490,0.1389748603105545,0.3334922194480896,-0.004824300296604633,0.4631035218552374,0.9862600803060706,1.6190805938143251
16:08:1625814490,0.1389748603105545,0.3334922194480896,-0.004824300296604633,0.4658848056569046,0.9929342119141926,1.6189840457894569
16:08:1625814490,0.1389748603105545,0.3334922194480896,-0.004824300296604633,0.4686595951575815,0.9995927594170586,1.6188877232043417
16:08:1625814490,0.1389748603105545,0.3334922194480896,-0.004824300296604633,0.4719892497826653,1.0075827937904227,1.6187721393227714
16:08:1625814490,0.1389748603105545,0.3334922194480896,-0.004824300296604633,0.47562927235354635,1.0163176052756915,1.6186457814913686
16:08:1625814490,0.1389748603105545,0.3334922194480896,-0.004824300296604633,0.4788127389379707,1.0239568382593125,1.6185352723046484
16:08:1625814490,0.13937970995903015,0.3442769944667816,-0.0030604898929595947,0.48363498053776766,1.0358680902274704,1.6184293858619092
16:08:1625814490,0.13937970995903015,0.3442769944667816,-0.0030604898929595947,0.4865726419757078,1.0431243060060245,1.6183648808981494
16:08:1625814490,0.13937970995903015,0.3442769944667816,-0.0030604898929595947,0.5012675288464646,1.0794216371410987,1.6180422116031756
16:08:1625814490,0.13937970995903015,0.3442769944667816,-0.0030604898929595947,0.510164154863406,1.1013968849508975,1.6178468601132472
16:08:1625814490,0.13937970995903015,0.3442769944667816,-0.0030604898929595947,0.515655829164582,1.1149616794504345,1.6177262743142158
16:08:1625814490,0.13937970995903015,0.3442769944667816,-0.0030604898929595947,0.5207356752469349,1.1275092313294015,1.617614731410321
16:08:1625814490,0.13963133096694946,0.3533457815647125,-0.0039535630494356155,0.5246447695272093,1.1374014379287976,1.6175040481517986
16:08:1625814490,0.13963133096694946,0.3533457815647125,-0.0039535630494356155,0.5279836273467663,1.1458506256405732,1.617409510738087
16:08:1625814490,0.13963133096694946,0.3533457815647125,-0.0039535630494356155,0.5307777826752113,1.1529214097654934,1.6173303961927739
16:08:1625814490,0.13963133096694946,0.3533457815647125,-0.0039535630494356155,0.5350696534646414,1.1637822561669713,1.6172088748862838
16:08:1625814490,0.13963133096694946,0.3533457815647125,-0.0039535630494356155,0.537880520726257,1.170895330879876,1.6171292871543226
16:08:1625814490,0.13963133096694946,0.3533457815647125,-0.0039535630494356155,0.5414233506863252,1.1798606827999796,1.6170289744127369
16:08:1625814490,0.13963133096694946,0.3533457815647125,-0.0039535630494356155,0.5442377467625147,1.1869826873979965,1.6169492867648698
16:08:1625814490,0.13963133096694946,0.3533457815647125,-0.0039535630494356155,0.5482663879591553,1.1971774149166199,1.6168352186193886
16:08:1625814490,0.13963133096694946,0.3533457815647125,-0.0039535630494356155,0.551242010912527,1.2047074141712277,1.6167509659457513
16:08:1625814490,0.13963133096694946,0.3533457815647125,-0.0039535630494356155,0.5540328038799157,1.2117696896320316,1.6166719466033295
16:08:1625814490,0.13963133096694946,0.3533457815647125,-0.0039535630494356155,0.5568161397297143,1.2188130943922209,1.6165931384039538
16:08:1625814490,0.13963133096694946,0.3533457815647125,-0.0039535630494356155,0.5596383924119362,1.2259549806212424,1.616513228301806
16:08:1625814490,0.13963133096694946,0.3533457815647125,-0.0039535630494356155,0.5627605277515312,1.233855738596407,1.6164248272328734
16:08:1625814490,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.5655153636046134,1.2409036032209888,1.6163179499891032
